State|HighQ|HighQN|date
Montana|269.69|617|2014-03-07
Nebraska|347.08999999999997|561|2014-03-07
Nevada|268.31|966|2014-03-07
New Hampshire|370.31999999999999|467|2014-03-07
New Jersey|353.39999999999998|2409|2014-03-07
New Mexico|290.89999999999998|615|2014-03-07
New York|350.98000000000002|6253|2014-03-07
North Carolina|354.08999999999997|3069|2014-03-07
North Dakota|401.98000000000002|157|2014-03-07
Ohio|336.18000000000001|3331|2014-03-07
Oklahoma|365.29000000000002|828|2014-03-07
Oregon|211.58000000000001|1739|2014-03-07
Maryland|379.07999999999998|2160|2014-03-07
Massachusetts|351.75999999999999|3121|2014-03-07
Michigan|297.26999999999998|3265|2014-03-07
Minnesota|368.27999999999997|1860|2014-03-07
Mississippi|340.58999999999997|461|2014-03-07
Missouri|367.5|1722|2014-03-07
Pennsylvania|370|4247|2014-03-07
Rhode Island|331.70999999999998|573|2014-03-07
South Carolina|345.42000000000002|1276|2014-03-07
South Dakota|388.48000000000002|178|2014-03-07
Tennessee|356.06|1707|2014-03-07
Texas|341.49000000000001|6548|2014-03-07
Utah|292.69999999999999|739|2014-03-07
Vermont|376.95999999999998|293|2014-03-07
Virginia|372.72000000000003|2682|2014-03-07
Washington|234.55000000000001|2546|2014-03-07
West Virginia|360.61000000000001|406|2014-03-07
Wisconsin|356.79000000000002|1764|2014-03-07
Wyoming|352.41000000000003|97|2014-03-07
Alabama|341.43000000000001|1220|2014-04-07
Alaska|289.75999999999999|289|2014-04-07
Arizona|301.63|2170|2014-04-07
Arkansas|352.22000000000003|664|2014-04-07
California|246.41|13480|2014-04-07
Colorado|237.22999999999999|2528|2014-04-07
Connecticut|345.87|1445|2014-04-07
Delaware|372.60000000000002|392|2014-04-07
District of Columbia|347.12|497|2014-04-07
Florida|304.74000000000001|7505|2014-04-07
Georgia|329.44999999999999|3535|2014-04-07
Hawaii|314.68000000000001|366|2014-04-07
Idaho|275.45999999999998|350|2014-04-07
Illinois|357.13|4537|2014-04-07
Indiana|334.81999999999999|1891|2014-04-07
Iowa|370.50999999999999|777|2014-04-07
Kansas|351.20999999999998|941|2014-04-07
Kentucky|340.33999999999997|1161|2014-04-07
Louisiana|370.23000000000002|1218|2014-04-07
Maine|318.98000000000002|505|2014-04-07
Montana|268.72000000000003|630|2014-04-07
Nebraska|344.73000000000002|579|2014-04-07
Nevada|267.70999999999998|1001|2014-04-07
New Hampshire|360.80000000000001|479|2014-04-07
New Jersey|352.67000000000002|2482|2014-04-07
New Mexico|291.36000000000001|630|2014-04-07
New York|350|6419|2014-04-07
North Carolina|353.94|3193|2014-04-07
North Dakota|391.94|165|2014-04-07
Ohio|336.10000000000002|3435|2014-04-07
Oklahoma|366.68000000000001|858|2014-04-07
Oregon|210.47|1790|2014-04-07
Maryland|376.27999999999997|2245|2014-04-07
Massachusetts|350.08999999999997|3218|2014-04-07
Michigan|295.17000000000002|3351|2014-04-07
Minnesota|367.58999999999997|1935|2014-04-07
Mississippi|341.86000000000001|476|2014-04-07
Missouri|368.04000000000002|1786|2014-04-07
Pennsylvania|368.69999999999999|4399|2014-04-07
Rhode Island|331.14999999999998|584|2014-04-07
South Carolina|344.69|1316|2014-04-07
South Dakota|388.48000000000002|178|2014-04-07
Tennessee|356.48000000000002|1772|2014-04-07
Texas|340.01999999999998|6754|2014-04-07
Utah|290.98000000000002|770|2014-04-07
Vermont|376.44999999999999|303|2014-04-07
Virginia|371.25999999999999|2769|2014-04-07
Washington|233.91|2629|2014-04-07
West Virginia|358.08999999999997|430|2014-04-07
Wisconsin|356.19|1811|2014-04-07
Wyoming|354.32999999999998|104|2014-04-07
Alabama|341|1265|2014-05-07
Alaska|288.19|300|2014-05-07
Arizona|300.81999999999999|2232|2014-05-07
Arkansas|352.11000000000001|687|2014-05-07
California|246.05000000000001|13863|2014-05-07
Colorado|236.68000000000001|2607|2014-05-07
Connecticut|344.94999999999999|1478|2014-05-07
Delaware|369.75999999999999|405|2014-05-07
District of Columbia|347|512|2014-05-07
Florida|304.06|7775|2014-05-07
Georgia|328.81999999999999|3639|2014-05-07
Hawaii|314.52999999999997|377|2014-05-07
Idaho|276.18000000000001|358|2014-05-07
Illinois|356.36000000000001|4664|2014-05-07
Indiana|334.94|1951|2014-05-07
Iowa|368.73000000000002|802|2014-05-07
Kansas|350.31|964|2014-05-07
Kentucky|339.24000000000001|1200|2014-05-07
Louisiana|369.39999999999998|1256|2014-05-07
Maine|317.35000000000002|517|2014-05-07
Montana|268.17000000000002|640|2014-05-07
Nebraska|344.25|596|2014-05-07
Nevada|268.38999999999999|1032|2014-05-07
New Hampshire|359.38999999999999|490|2014-05-07
New Jersey|351.43000000000001|2550|2014-05-07
New Mexico|290.62|644|2014-05-07
New York|348.92000000000002|6577|2014-05-07
North Carolina|352.04000000000002|3310|2014-05-07
North Dakota|399.38999999999999|173|2014-05-07
Ohio|336.07999999999998|3533|2014-05-07
Oklahoma|366.38|878|2014-05-07
Oregon|209.81|1822|2014-05-07
Maryland|374.45999999999998|2308|2014-05-07
Massachusetts|350.83999999999997|3310|2014-05-07
Michigan|295.33999999999997|3426|2014-05-07
Minnesota|366.94999999999999|1989|2014-05-07
Mississippi|340.66000000000003|494|2014-05-07
Missouri|368.01999999999998|1832|2014-05-07
Pennsylvania|368.00999999999999|4517|2014-05-07
Rhode Island|330.62|595|2014-05-07
South Carolina|342.62|1365|2014-05-07
South Dakota|382.94|183|2014-05-07
Tennessee|355.07999999999998|1825|2014-05-07
Texas|339.10000000000002|6933|2014-05-07
Utah|290.11000000000001|794|2014-05-07
Vermont|376.44|314|2014-05-07
Virginia|370.02999999999997|2855|2014-05-07
Washington|233.38999999999999|2685|2014-05-07
West Virginia|355.06|444|2014-05-07
Wisconsin|354.86000000000001|1859|2014-05-07
Wyoming|350.72000000000003|108|2014-05-07
Alabama|340.58999999999997|1309|2014-06-07
Alaska|285.18000000000001|309|2014-06-07
Arizona|302.48000000000002|2284|2014-06-07
Arkansas|349.87|710|2014-06-07
California|245.69|14253|2014-06-07
Colorado|236.91999999999999|2677|2014-06-07
Connecticut|343.69|1514|2014-06-07
Delaware|368.97000000000003|410|2014-06-07
District of Columbia|346.23000000000002|535|2014-06-07
Florida|303.00999999999999|8025|2014-06-07
Georgia|326.97000000000003|3752|2014-06-07
Hawaii|313.33999999999997|383|2014-06-07
Idaho|275.69999999999999|367|2014-06-07
Illinois|356.23000000000002|4766|2014-06-07
Indiana|333.52999999999997|2011|2014-06-07
Iowa|366.99000000000001|821|2014-06-07
Kansas|349.94|990|2014-06-07
Kentucky|339.30000000000001|1238|2014-06-07
Louisiana|367.87|1302|2014-06-07
Maine|317.44999999999999|529|2014-06-07
Montana|267.88|653|2014-06-07
Nebraska|343.60000000000002|608|2014-06-07
Nevada|268.10000000000002|1056|2014-06-07
New Hampshire|359.18000000000001|505|2014-06-07
New Jersey|350.55000000000001|2611|2014-06-07
New Mexico|291.80000000000001|662|2014-06-07
New York|347.49000000000001|6726|2014-06-07
North Carolina|350.61000000000001|3412|2014-06-07
North Dakota|400.69|177|2014-06-07
Ohio|335.91000000000003|3620|2014-06-07
Oklahoma|365.45999999999998|900|2014-06-07
Oregon|209.40000000000001|1863|2014-06-07
Maryland|372.16000000000003|2373|2014-06-07
Massachusetts|350.77999999999997|3416|2014-06-07
Michigan|294.42000000000002|3505|2014-06-07
Minnesota|359.5|2041|2014-06-07
Mississippi|337.23000000000002|516|2014-06-07
Missouri|364.75999999999999|1882|2014-06-07
Pennsylvania|367.25|4643|2014-06-07
Rhode Island|328.25|615|2014-06-07
South Carolina|343.75999999999999|1402|2014-06-07
South Dakota|382.20999999999998|187|2014-06-07
Tennessee|354.31|1890|2014-06-07
Texas|338.19|7106|2014-06-07
Utah|289|811|2014-06-07
Vermont|376.94|316|2014-06-07
Virginia|369.06999999999999|2942|2014-06-07
Washington|232.31999999999999|2755|2014-06-07
West Virginia|355.06999999999999|463|2014-06-07
Wisconsin|354.19|1906|2014-06-07
Wyoming|351.25|109|2014-06-07
Alabama|340.72000000000003|1343|2014-07-07
Alaska|287.97000000000003|319|2014-07-07
Arizona|300.54000000000002|2332|2014-07-07
Arkansas|349.29000000000002|727|2014-07-07
California|245.38999999999999|14628|2014-07-07
Colorado|238.19999999999999|2744|2014-07-07
Connecticut|343.13|1553|2014-07-07
Delaware|369.13999999999999|429|2014-07-07
District of Columbia|345.88999999999999|552|2014-07-07
Florida|302.31999999999999|8239|2014-07-07
Georgia|326.81999999999999|3866|2014-07-07
Hawaii|312.10000000000002|393|2014-07-07
Idaho|277.13|382|2014-07-07
Illinois|355.74000000000001|4897|2014-07-07
Indiana|332.97000000000003|2077|2014-07-07
Iowa|367.36000000000001|844|2014-07-07
Kansas|350.36000000000001|1010|2014-07-07
Kentucky|338.22000000000003|1279|2014-07-07
Louisiana|366.74000000000001|1328|2014-07-07
Maine|317.43000000000001|537|2014-07-07
Montana|267.32999999999998|669|2014-07-07
Nebraska|343.25999999999999|616|2014-07-07
Nevada|268.12|1079|2014-07-07
New Hampshire|358.36000000000001|517|2014-07-07
New Jersey|349.87|2678|2014-07-07
New Mexico|290.55000000000001|678|2014-07-07
New York|347.27999999999997|6889|2014-07-07
North Carolina|350.39999999999998|3513|2014-07-07
North Dakota|399.42000000000002|181|2014-07-07
Ohio|335.08999999999997|3706|2014-07-07
Oklahoma|366.27999999999997|924|2014-07-07
Oregon|208.87|1913|2014-07-07
Maryland|371.30000000000001|2456|2014-07-07
Massachusetts|350.50999999999999|3528|2014-07-07
Michigan|292.66000000000003|3585|2014-07-07
Minnesota|358.54000000000002|2083|2014-07-07
Mississippi|335.56999999999999|527|2014-07-07
Missouri|355.22000000000003|1939|2014-07-07
Pennsylvania|366.68000000000001|4775|2014-07-07
Rhode Island|323.94999999999999|628|2014-07-07
South Carolina|343.37|1438|2014-07-07
South Dakota|377.86000000000001|190|2014-07-07
Tennessee|353.05000000000001|1948|2014-07-07
Texas|338.00999999999999|7280|2014-07-07
Utah|289.01999999999998|834|2014-07-07
Vermont|375.49000000000001|326|2014-07-07
Virginia|368.5|3019|2014-07-07
Washington|232|2867|2014-07-07
West Virginia|354.70999999999998|473|2014-07-07
Wisconsin|353.29000000000002|1945|2014-07-07
Wyoming|351.77999999999997|110|2014-07-07
Alabama|340.51999999999998|1384|2014-08-07
Alaska|288.44999999999999|325|2014-08-07
Arizona|300.54000000000002|2396|2014-08-07
Arkansas|348.22000000000003|744|2014-08-07
California|245.36000000000001|15012|2014-08-07
Colorado|237.86000000000001|2821|2014-08-07
Connecticut|341.44|1613|2014-08-07
Delaware|366.63|442|2014-08-07
District of Columbia|346.32999999999998|573|2014-08-07
Florida|301.63999999999999|8440|2014-08-07
Georgia|326.43000000000001|3967|2014-08-07
Hawaii|309.83999999999997|410|2014-08-07
Idaho|276.20999999999998|392|2014-08-07
Illinois|355.73000000000002|5046|2014-08-07
Indiana|333|2128|2014-08-07
Iowa|367.25|868|2014-08-07
Kansas|351.44|1047|2014-08-07
Kentucky|337.97000000000003|1318|2014-08-07
Louisiana|366.63999999999999|1376|2014-08-07
Maine|317.39999999999998|554|2014-08-07
Montana|266.81|682|2014-08-07
Nebraska|341.41000000000003|633|2014-08-07
Nevada|268.91000000000003|1112|2014-08-07
New Hampshire|358.14999999999998|533|2014-08-07
New Jersey|349.14999999999998|2757|2014-08-07
New Mexico|289.25999999999999|699|2014-08-07
New York|346.94999999999999|7078|2014-08-07
North Carolina|349.44|3624|2014-08-07
North Dakota|405.45999999999998|186|2014-08-07
Ohio|334.81999999999999|3812|2014-08-07
Oklahoma|363.58999999999997|951|2014-08-07
Oregon|208.78|1975|2014-08-07
Maryland|370.47000000000003|2535|2014-08-07
Massachusetts|350.19|3635|2014-08-07
Michigan|291.73000000000002|3657|2014-08-07
Minnesota|357.49000000000001|2137|2014-08-07
Mississippi|335.81999999999999|538|2014-08-07
Missouri|357.70999999999998|1988|2014-08-07
Pennsylvania|365.94999999999999|4923|2014-08-07
Rhode Island|322.36000000000001|645|2014-08-07
South Carolina|342.22000000000003|1495|2014-08-07
South Dakota|377.26999999999998|195|2014-08-07
Tennessee|353.50999999999999|2004|2014-08-07
Texas|337.39999999999998|7458|2014-08-07
Utah|286.75999999999999|862|2014-08-07
Vermont|375.19|329|2014-08-07
Virginia|367.08999999999997|3098|2014-08-07
Washington|232.68000000000001|2990|2014-08-07
West Virginia|354.38|489|2014-08-07
Wisconsin|352.91000000000003|1999|2014-08-07
Wyoming|349.69|116|2014-08-07
Alabama|340.26999999999998|1057|2014-01-08
Alaska|289.07999999999998|256|2014-01-08
Arizona|303.49000000000001|1955|2014-01-08
Arkansas|361.26999999999998|583|2014-01-08
California|248.63|12243|2014-01-08
Colorado|236.63|2202|2014-01-08
Connecticut|347.31|1304|2014-01-08
Delaware|373.18000000000001|350|2014-01-08
District of Columbia|352.05000000000001|444|2014-01-08
Florida|306.06|6573|2014-01-08
Georgia|332.20999999999998|3133|2014-01-08
Hawaii|310.88999999999999|330|2014-01-08
Idaho|276.44999999999999|316|2014-01-08
Illinois|359.73000000000002|4049|2014-01-08
Indiana|336.81999999999999|1684|2014-01-08
Iowa|371.75999999999999|703|2014-01-08
Kansas|354.17000000000002|844|2014-01-08
Kentucky|337.88|1022|2014-01-08
Louisiana|377.73000000000002|1082|2014-01-08
Maine|321.31|454|2014-01-08
Montana|279.44|589|2014-01-08
Nebraska|352.32999999999998|514|2014-01-08
Nevada|270.44|912|2014-01-08
New Hampshire|366.22000000000003|428|2014-01-08
New Jersey|355.19999999999999|2271|2014-01-08
New Mexico|293.68000000000001|572|2014-01-08
New York|351.94999999999999|5875|2014-01-08
North Carolina|355.50999999999999|2818|2014-01-08
North Dakota|412.86000000000001|140|2014-01-08
Ohio|336.19999999999999|3082|2014-01-08
Oklahoma|364.51999999999998|763|2014-01-08
Oregon|213.25|1629|2014-01-08
Maryland|380.12|1992|2014-01-08
Massachusetts|354.42000000000002|2906|2014-01-08
Michigan|299.31|3075|2014-01-08
Minnesota|371.06999999999999|1732|2014-01-08
Mississippi|340.41000000000003|415|2014-01-08
Missouri|371.25|1571|2014-01-08
Pennsylvania|372.67000000000002|3869|2014-01-08
Rhode Island|334.39999999999998|535|2014-01-08
South Carolina|348.83999999999997|1158|2014-01-08
South Dakota|386.67000000000002|164|2014-01-08
Tennessee|359.19|1569|2014-01-08
Texas|343.11000000000001|6058|2014-01-08
Utah|291.92000000000002|696|2014-01-08
Vermont|379.92000000000002|280|2014-01-08
Virginia|373.88999999999999|2509|2014-01-08
Washington|235.90000000000001|2370|2014-01-08
West Virginia|361.22000000000003|354|2014-01-08
Wisconsin|358.48000000000002|1640|2014-01-08
Wyoming|354.02999999999997|94|2014-01-08
Alabama|340.30000000000001|1110|2014-02-08
Alaska|285.81|271|2014-02-08
Arizona|303.32999999999998|2034|2014-02-08
Arkansas|358.39999999999998|609|2014-02-08
California|248.37|12688|2014-02-08
Colorado|237.28999999999999|2333|2014-02-08
Connecticut|346.80000000000001|1361|2014-02-08
Delaware|373.41000000000003|366|2014-02-08
District of Columbia|349.92000000000002|464|2014-02-08
Florida|305.69999999999999|6920|2014-02-08
Georgia|332.35000000000002|3270|2014-02-08
Hawaii|308.14999999999998|341|2014-02-08
Idaho|276.07999999999998|329|2014-02-08
Illinois|356.23000000000002|4253|2014-02-08
Indiana|335.45999999999998|1769|2014-02-08
Iowa|371.16000000000003|730|2014-02-08
Kansas|354.41000000000003|870|2014-02-08
Kentucky|339.18000000000001|1066|2014-02-08
Louisiana|373.94|1144|2014-02-08
Maine|320.44999999999999|474|2014-02-08
Montana|270.26999999999998|604|2014-02-08
Nebraska|349.01999999999998|537|2014-02-08
Nevada|270.04000000000002|942|2014-02-08
New Hampshire|376.43000000000001|455|2014-02-08
New Jersey|354.55000000000001|2342|2014-02-08
New Mexico|293.32999999999998|590|2014-02-08
New York|351.44|6112|2014-02-08
North Carolina|355.62|2950|2014-02-08
North Dakota|409.97000000000003|146|2014-02-08
Ohio|336.41000000000003|3213|2014-02-08
Oklahoma|364.33999999999997|800|2014-02-08
Oregon|212.16999999999999|1688|2014-02-08
Maryland|380.54000000000002|2091|2014-02-08
Massachusetts|352.69999999999999|3022|2014-02-08
Michigan|297.74000000000001|3183|2014-02-08
Minnesota|369.76999999999998|1795|2014-02-08
Mississippi|339.19|435|2014-02-08
Missouri|367.11000000000001|1647|2014-02-08
Pennsylvania|371.05000000000001|4080|2014-02-08
Rhode Island|332.73000000000002|553|2014-02-08
South Carolina|346.13999999999999|1223|2014-02-08
South Dakota|389.89999999999998|170|2014-02-08
Tennessee|358.25999999999999|1647|2014-02-08
Texas|341.73000000000002|6311|2014-02-08
Utah|292.37|720|2014-02-08
Vermont|377.22000000000003|289|2014-02-08
Virginia|373.25999999999999|2605|2014-02-08
Washington|235.58000000000001|2457|2014-02-08
West Virginia|363.67000000000002|386|2014-02-08
Wisconsin|357.79000000000002|1709|2014-02-08
Wyoming|354.02999999999997|94|2014-02-08
Alabama|340.63999999999999|1154|2014-03-08
Alaska|285.75|282|2014-03-08
Arizona|303.01999999999998|2103|2014-03-08
Arkansas|352.06999999999999|637|2014-03-08
California|247.22|13110|2014-03-08
Colorado|237.88999999999999|2435|2014-03-08
Connecticut|346.75999999999999|1400|2014-03-08
Delaware|371.66000000000003|380|2014-03-08
District of Columbia|349.25999999999999|483|2014-03-08
Florida|305.30000000000001|7222|2014-03-08
Georgia|330.43000000000001|3402|2014-03-08
Hawaii|307.79000000000002|354|2014-03-08
Idaho|276.00999999999999|339|2014-03-08
Illinois|357.95999999999998|4391|2014-03-08
Indiana|334.67000000000002|1847|2014-03-08
Iowa|370.92000000000002|757|2014-03-08
Kansas|351.81999999999999|907|2014-03-08
Kentucky|337.98000000000002|1115|2014-03-08
Louisiana|372.43000000000001|1177|2014-03-08
Maine|319.92000000000002|488|2014-03-08
Montana|269.69|617|2014-03-08
Nebraska|347.08999999999997|561|2014-03-08
Nevada|268.26999999999998|968|2014-03-08
New Hampshire|370.31999999999999|467|2014-03-08
New Jersey|353.33999999999997|2410|2014-03-08
New Mexico|290.89999999999998|615|2014-03-08
New York|350.95999999999998|6256|2014-03-08
North Carolina|354.17000000000002|3072|2014-03-08
North Dakota|401.98000000000002|157|2014-03-08
Ohio|336.13|3333|2014-03-08
Oklahoma|364.93000000000001|829|2014-03-08
Oregon|211.66999999999999|1741|2014-03-08
Maryland|378.98000000000002|2163|2014-03-08
Massachusetts|351.56|3125|2014-03-08
Michigan|297.17000000000002|3267|2014-03-08
Minnesota|368.35000000000002|1861|2014-03-08
Mississippi|340.58999999999997|461|2014-03-08
Missouri|368.06|1728|2014-03-08
Pennsylvania|370.01999999999998|4252|2014-03-08
Rhode Island|331.70999999999998|573|2014-03-08
South Carolina|345.49000000000001|1277|2014-03-08
South Dakota|388.48000000000002|178|2014-03-08
Tennessee|356.52999999999997|1711|2014-03-08
Texas|341.49000000000001|6552|2014-03-08
Utah|292.69999999999999|739|2014-03-08
Vermont|376.95999999999998|293|2014-03-08
Virginia|372.75999999999999|2683|2014-03-08
Washington|234.56|2553|2014-03-08
West Virginia|360.61000000000001|406|2014-03-08
Wisconsin|356.75999999999999|1765|2014-03-08
Wyoming|355.18000000000001|99|2014-03-08
Alabama|341.62|1221|2014-04-08
Alaska|289.75999999999999|289|2014-04-08
Arizona|301.63|2171|2014-04-08
Arkansas|352.22000000000003|664|2014-04-08
California|246.34|13495|2014-04-08
Colorado|237.27000000000001|2530|2014-04-08
Connecticut|345.82999999999998|1446|2014-04-08
Delaware|372.60000000000002|392|2014-04-08
District of Columbia|347.01999999999998|498|2014-04-08
