"year","month","date","Email","Fax","Phone","Postal mail","Referral","Web"
2011,12,1,0,0,15,2,63,40
2011,12,2,0,0,11,2,77,48
2011,12,3,0,0,0,0,0,26
2011,12,4,0,0,0,0,3,19
2011,12,5,0,1,10,3,108,42
2011,12,6,0,0,5,1,107,57
2011,12,7,2,1,15,6,41,35
2011,12,8,1,2,11,2,28,122
2011,12,9,0,0,6,2,22,38
2011,12,10,0,0,0,0,0,36
2011,12,11,0,0,0,0,1,58
2011,12,12,0,0,29,4,10,120
2011,12,13,0,0,11,7,15,101
2011,12,14,0,0,19,2,12,59
2011,12,15,1,0,4,2,15,42
2011,12,16,0,0,12,1,24,64
2011,12,17,0,0,1,0,1,26
2011,12,18,0,0,0,0,0,16
2011,12,19,0,3,11,0,26,51
2011,12,20,5,1,10,7,45,52
2011,12,21,0,0,6,0,42,63
2011,12,22,0,1,9,0,25,55
2011,12,23,0,1,3,2,15,39
2011,12,24,0,0,0,0,0,11
2011,12,25,0,0,0,0,0,10
2011,12,26,0,0,0,0,5,16
2011,12,27,0,0,7,1,17,55
2011,12,28,0,0,9,1,32,43
2011,12,29,1,0,5,1,40,37
2011,12,30,0,0,9,0,20,52
2011,12,31,0,0,0,1,1,23
2012,1,1,0,0,0,0,0,14
2012,1,2,0,0,0,0,0,27
2012,1,3,1,0,14,3,26,53
2012,1,4,0,1,8,8,12,77
2012,1,5,0,0,12,2,33,125
2012,1,6,0,3,8,4,17,173
2012,1,7,0,0,0,0,1,73
2012,1,8,0,0,0,0,1,47
2012,1,9,4,0,9,3,23,102
2012,1,10,3,0,10,10,13,106
2012,1,11,2,1,6,4,32,106
2012,1,12,2,0,10,3,13,78
2012,1,13,0,4,8,6,27,91
2012,1,14,0,0,0,1,0,41
2012,1,15,0,0,0,0,0,25
2012,1,16,0,0,0,0,0,54
2012,1,17,1,0,7,6,25,104
2012,1,18,0,1,11,7,34,95
2012,1,19,0,0,7,8,18,74
2012,1,20,2,2,4,1,14,69
2012,1,21,0,0,0,0,5,34
2012,1,22,0,0,0,0,20,26
2012,1,23,0,1,9,5,18,63
2012,1,24,0,0,10,13,51,81
2012,1,25,1,0,10,9,63,111
2012,1,26,0,0,10,4,74,105
2012,1,27,0,0,9,1,32,86
2012,1,28,0,0,1,0,0,33
2012,1,29,0,0,0,0,1,25
2012,1,30,3,0,5,5,44,79
2012,1,31,0,1,8,6,41,97
2012,2,1,1,1,6,2,63,84
2012,2,2,0,0,7,11,57,91
2012,2,3,0,0,8,5,60,73
2012,2,4,0,0,0,1,0,35
2012,2,5,0,0,0,0,0,33
2012,2,6,0,2,15,1,44,58
2012,2,7,0,1,7,7,69,90
2012,2,8,0,1,10,2,51,105
2012,2,9,0,0,14,2,72,90
2012,2,10,2,2,6,2,37,97
2012,2,11,0,0,0,0,0,40
2012,2,12,0,0,0,0,0,31
2012,2,13,2,1,13,1,57,75
2012,2,14,1,0,12,6,41,77
2012,2,15,1,1,12,0,66,74
2012,2,16,0,2,10,1,75,79
2012,2,17,0,1,10,3,106,88
2012,2,18,0,0,0,0,13,29
2012,2,19,0,0,0,0,6,16
2012,2,20,0,0,0,0,3,52
2012,2,21,0,0,8,0,55,80
2012,2,22,0,0,10,0,86,80
2012,2,23,1,0,8,0,69,98
2012,2,24,0,2,7,0,62,71
2012,2,25,0,0,1,1,0,39
2012,2,26,0,0,0,0,1,34
2012,2,27,0,0,12,0,47,71
2012,2,28,0,1,11,0,85,83
2012,2,29,1,0,7,2,79,67
2012,3,1,0,0,20,0,94,113
2012,3,2,0,1,19,0,74,103
2012,3,3,0,0,1,0,0,45
2012,3,4,0,0,0,0,0,58
2012,3,5,7,0,19,7,138,224
2012,3,6,1,4,36,11,111,188
2012,3,7,0,4,26,9,178,162
2012,3,8,0,2,33,17,60,139
2012,3,9,0,1,30,10,71,110
2012,3,10,0,4,3,35,20,44
2012,3,11,0,0,0,0,112,26
2012,3,12,1,0,23,11,151,86
2012,3,13,0,3,39,10,75,109
2012,3,14,2,4,37,12,118,118
2012,3,15,2,1,42,5,119,112
2012,3,16,1,2,22,4,45,72
2012,3,17,0,0,0,0,1,38
2012,3,18,0,0,0,0,0,23
2012,3,19,1,0,29,0,68,94
2012,3,20,3,3,31,13,77,87
2012,3,21,1,0,26,0,120,95
2012,3,22,0,1,38,17,145,79
2012,3,23,3,3,29,3,48,79
2012,3,24,0,0,0,0,0,46
2012,3,25,0,0,0,0,65,37
2012,3,26,1,1,30,0,213,100
2012,3,27,0,5,33,9,169,85
2012,3,28,2,1,32,5,86,118
2012,3,29,0,1,29,7,96,112
2012,3,30,3,0,31,3,58,66
2012,3,31,0,0,0,0,0,35
2012,4,1,0,0,0,0,4,39
2012,4,2,0,3,32,3,160,98
2012,4,3,1,0,30,0,115,90
2012,4,4,3,4,26,13,123,72
2012,4,5,1,4,33,15,108,88
2012,4,6,0,5,30,10,35,71
2012,4,7,0,0,0,0,0,30
2012,4,8,0,0,0,0,1,26
2012,4,9,1,3,49,5,172,79
2012,4,10,2,0,43,21,119,94
2012,4,11,2,6,43,18,168,105
2012,4,12,1,2,45,14,142,99
2012,4,13,0,8,36,22,59,80
2012,4,14,0,0,0,0,0,47
2012,4,15,0,0,0,0,0,25
2012,4,16,0,1,35,4,189,82
2012,4,17,0,0,35,7,116,84
2012,4,18,0,2,38,8,115,70
2012,4,19,0,2,30,5,198,75
2012,4,20,0,1,22,5,77,85
2012,4,21,0,0,0,0,0,47
2012,4,22,0,0,0,0,0,39
2012,4,23,2,1,33,1,108,68
2012,4,24,0,0,21,3,117,96
2012,4,25,1,4,27,13,178,76
2012,4,26,0,0,29,1,115,78
2012,4,27,0,3,23,22,126,69
2012,4,28,0,0,0,0,0,35
2012,4,29,0,0,0,0,27,32
2012,4,30,0,2,41,7,83,106
2012,5,1,0,3,41,4,69,106
2012,5,2,1,3,39,28,124,89
2012,5,3,1,3,36,12,170,88
2012,5,4,0,4,18,18,45,64
2012,5,5,0,8,0,43,19,38
2012,5,6,0,0,0,0,0,29
2012,5,7,0,1,45,0,128,67
2012,5,8,1,3,35,19,104,113
2012,5,9,0,1,32,13,121,79
2012,5,10,1,2,37,22,107,85
2012,5,11,0,1,18,10,93,96
2012,5,12,0,0,2,0,0,24
2012,5,13,0,0,0,0,0,18
2012,5,14,0,0,30,22,153,77
2012,5,15,0,0,26,17,485,101
2012,5,16,0,2,25,23,145,93
2012,5,17,0,0,35,22,439,86
2012,5,18,0,2,29,33,291,79
2012,5,19,0,0,1,0,274,31
2012,5,20,0,0,0,0,290,27
2012,5,21,1,2,35,19,317,82
2012,5,22,0,1,34,13,88,66
2012,5,23,2,1,24,28,37,83
2012,5,24,0,0,26,17,106,77
2012,5,25,0,0,23,23,14,75
2012,5,26,0,0,1,0,1,33
2012,5,27,0,0,0,0,1,18
2012,5,28,0,0,0,0,8,17
2012,5,29,0,3,32,31,107,89
2012,5,30,1,4,30,49,177,88
2012,5,31,0,6,30,44,329,105
2012,6,1,0,5,29,49,263,71
2012,6,2,0,4,2,120,9,38
2012,6,3,0,0,0,0,7,21
2012,6,4,3,1,37,122,268,125
2012,6,5,0,4,34,99,286,70
2012,6,6,0,0,45,115,214,73
2012,6,7,0,0,32,117,117,75
2012,6,8,1,7,43,106,102,83
2012,6,9,0,1,0,1,0,49
2012,6,10,0,0,0,0,0,31
2012,6,11,3,3,33,40,125,89
2012,6,12,0,0,32,27,63,94
2012,6,13,0,2,32,57,211,92
2012,6,14,4,1,23,51,88,129
2012,6,15,0,0,27,27,78,374
2012,6,16,0,0,0,0,1,34
2012,6,17,0,0,0,0,0,43
2012,6,18,0,4,36,20,124,102
2012,6,19,0,2,26,8,87,391
2012,6,20,2,6,33,28,73,221
2012,6,21,2,3,31,7,165,148
2012,6,22,0,2,24,10,55,142
2012,6,23,0,0,1,0,4,61
2012,6,24,0,0,0,0,0,41
2012,6,25,0,0,40,14,90,94
2012,6,26,1,1,31,19,136,115
2012,6,27,0,3,27,42,86,113
2012,6,28,1,1,29,28,84,106
2012,6,29,1,1,20,16,86,88
2012,6,30,0,0,0,0,2,45
2012,7,1,1,0,0,0,0,29
2012,7,2,0,6,40,15,49,104
2012,7,3,0,0,41,11,107,107
2012,7,4,0,0,2,0,0,32
2012,7,5,6,7,27,10,152,89
2012,7,6,0,11,36,38,83,89
2012,7,7,0,0,2,0,1,46
2012,7,8,0,0,0,0,0,48
2012,7,9,2,17,48,16,144,115
2012,7,10,1,5,44,47,136,106
2012,7,11,0,8,44,20,117,120
2012,7,12,0,2,38,5,142,98
2012,7,13,0,6,41,11,73,108
2012,7,14,0,0,0,0,0,41
2012,7,15,0,0,0,0,2,32
2012,7,16,0,2,51,15,88,127
2012,7,17,0,4,34,16,205,136
2012,7,18,0,1,33,10,182,141
2012,7,19,1,4,30,18,49,139
2012,7,20,1,5,38,10,136,102
2012,7,21,0,0,0,0,0,69
2012,7,22,0,0,0,0,0,56
2012,7,23,0,11,39,9,227,137
2012,7,24,0,4,39,14,92,141
2012,7,25,0,7,31,25,52,142
2012,7,26,0,8,29,18,166,119
2012,7,27,0,15,31,19,34,107
2012,7,28,0,0,0,0,0,48
2012,7,29,0,0,0,0,0,37
2012,7,30,1,4,41,11,122,96
2012,7,31,0,0,31,20,226,121
2012,8,1,0,20,21,6,125,127
2012,8,2,0,12,28,7,166,127
2012,8,3,2,0,32,26,122,113
2012,8,4,0,0,1,0,0,47
2012,8,5,0,0,0,0,0,25
2012,8,6,0,15,35,16,122,107
2012,8,7,0,7,32,22,239,143
2012,8,8,1,10,16,23,144,92
2012,8,9,0,1,31,10,122,113
2012,8,10,0,1,23,7,151,115
2012,8,11,0,0,0,0,0,58
2012,8,12,0,0,0,0,0,35
2012,8,13,0,3,38,15,85,113
2012,8,14,0,8,31,7,136,135
2012,8,15,0,5,25,16,145,108
2012,8,16,0,1,21,16,103,127
2012,8,17,0,3,26,15,63,98
2012,8,18,0,0,0,0,0,45
2012,8,19,0,0,0,0,1,36
2012,8,20,4,4,33,8,126,100
2012,8,21,0,3,23,15,117,134
2012,8,22,0,7,30,4,77,114
2012,8,23,0,5,22,23,133,121
2012,8,24,0,1,23,19,91,110
2012,8,25,0,0,0,25,2,43
2012,8,26,0,0,0,0,3,27
2012,8,27,3,5,36,12,109,104
2012,8,28,2,6,22,14,124,99
2012,8,29,1,9,28,31,166,112
2012,8,30,0,1,35,13,100,100
2012,8,31,3,6,19,9,52,86
2012,9,1,0,0,0,0,1,37
2012,9,2,0,0,0,0,0,20
2012,9,3,0,0,0,0,0,27
2012,9,4,0,0,28,22,110,91
2012,9,5,1,5,24,13,133,90
2012,9,6,1,5,27,33,82,103
2012,9,7,0,3,21,8,67,94
2012,9,8,0,0,1,0,0,53
2012,9,9,0,0,0,0,2,36
2012,9,10,0,10,37,13,168,98
2012,9,11,0,6,25,15,80,115
2012,9,12,1,5,25,18,128,89
2012,9,13,1,3,33,12,146,103
2012,9,14,0,10,24,16,112,107
2012,9,15,0,0,0,0,0,52
2012,9,16,0,0,0,0,0,40
2012,9,17,1,9,25,17,86,120
2012,9,18,1,6,20,30,107,135
2012,9,19,1,8,22,23,150,111
2012,9,20,2,6,20,18,105,99
2012,9,21,0,4,27,12,83,86
2012,9,22,0,0,0,0,0,32
2012,9,23,0,0,0,0,0,33
2012,9,24,0,6,25,13,125,103
2012,9,25,0,8,28,19,111,126
2012,9,26,0,4,31,4,117,102
2012,9,27,0,1,28,14,124,106
2012,9,28,2,4,27,12,104,127
2012,9,29,0,0,0,0,0,59
2012,9,30,0,0,0,0,0,34
2012,10,1,1,5,21,16,93,126
2012,10,2,0,5,36,6,85,170
2012,10,3,0,1,28,29,110,117
2012,10,4,0,3,24,8,86,104
2012,10,5,0,9,24,15,73,96
2012,10,6,0,0,0,0,0,38
2012,10,7,0,0,0,0,42,43
2012,10,8,0,0,0,0,3,84
2012,10,9,0,4,26,11,103,129
2012,10,10,0,6,25,13,90,119
2012,10,11,0,1,24,13,122,127
2012,10,12,0,1,25,29,108,112
2012,10,13,0,0,0,0,0,37
2012,10,14,0,0,0,0,0,63
2012,10,15,0,16,28,24,67,106
2012,10,16,0,7,21,21,145,139
2012,10,17,0,2,19,34,150,112
2012,10,18,0,0,30,14,130,110
2012,10,19,0,0,21,20,73,107
2012,10,20,0,0,0,0,0,47
2012,10,21,0,0,0,0,0,34
2012,10,22,0,13,33,22,120,123
2012,10,23,1,5,36,11,89,164
2012,10,24,3,1,22,9,99,201
2012,10,25,0,4,22,2,95,166
2012,10,26,0,0,23,31,91,134
2012,10,27,0,6,0,31,8,98
2012,10,28,0,0,0,0,1,68
2012,10,29,0,19,14,21,85,126
2012,10,30,0,1,17,38,94,134
2012,10,31,0,4,19,35,80,156
2012,11,1,1,7,13,23,97,154
2012,11,2,0,3,21,7,81,140
2012,11,3,0,0,0,0,1,58
2012,11,4,0,0,0,0,0,74
2012,11,5,0,4,26,9,90,125
2012,11,6,0,17,18,42,68,142
2012,11,7,0,0,21,38,82,126
2012,11,8,0,7,17,2,70,162
2012,11,9,0,8,15,8,59,118
2012,11,10,0,0,2,0,15,64
2012,11,11,0,0,0,0,2,49
2012,11,12,0,0,0,0,7,90
2012,11,13,0,9,21,17,72,155
2012,11,14,1,1,17,33,52,171
2012,11,15,0,5,20,37,167,139
2012,11,16,0,4,18,28,71,137
2012,11,17,0,0,0,0,22,70
2012,11,18,0,0,0,0,0,53
2012,11,19,0,3,16,23,62,129
2012,11,20,0,14,18,35,148,158
2012,11,21,0,6,14,35,87,137
2012,11,22,0,0,0,0,40,31
2012,11,23,1,7,3,24,38,48
2012,11,24,0,0,0,0,15,44
2012,11,25,0,0,0,0,0,59
2012,11,26,0,10,35,0,106,133
2012,11,27,1,3,22,31,159,150
2012,11,28,1,5,21,30,112,140
2012,11,29,0,9,24,25,49,142
2012,11,30,0,9,15,13,78,118
2012,12,1,0,0,1,0,1,48
2012,12,2,0,0,0,0,0,38
2012,12,3,4,4,17,16,51,134
2012,12,4,0,9,24,33,57,140
2012,12,5,0,0,24,13,66,145
2012,12,6,0,8,22,10,54,141
2012,12,7,0,2,25,2,54,135
2012,12,8,0,0,2,0,0,68
2012,12,9,0,0,0,0,0,38
2012,12,10,0,9,16,21,37,131
2012,12,11,0,2,24,20,68,126
2012,12,12,0,7,32,63,90,160
2012,12,13,0,7,27,34,66,143
2012,12,14,0,7,21,22,52,123
2012,12,15,0,0,0,0,0,64
2012,12,16,0,0,0,0,0,48
2012,12,17,0,13,21,17,25,111
2012,12,18,0,8,30,33,120,156
2012,12,19,1,2,20,21,263,155
2012,12,20,1,6,16,15,267,137
2012,12,21,0,5,12,5,235,111
2012,12,22,0,0,0,0,66,58
2012,12,23,0,0,0,0,0,31
2012,12,24,0,1,3,0,150,60
2012,12,25,0,0,0,0,143,17
2012,12,26,0,9,18,10,25,102
2012,12,27,1,4,22,53,46,146
2012,12,28,0,12,24,21,107,143
2012,12,29,0,0,0,0,11,74
2012,12,30,0,0,1,0,0,47
2012,12,31,1,15,8,47,59,91
2013,1,1,0,0,0,0,28,55
2013,1,2,0,7,29,18,34,111
2013,1,3,1,0,27,27,142,160
2013,1,4,0,7,29,16,98,157
2013,1,5,0,0,0,0,21,69
2013,1,6,0,0,0,0,1,51
2013,1,7,1,10,34,11,55,125
2013,1,8,0,6,41,21,371,146
2013,1,9,0,4,32,33,227,171
2013,1,10,0,7,27,11,180,170
2013,1,11,0,1,27,20,206,273
2013,1,12,0,13,4,49,57,63
2013,1,13,0,0,0,0,0,61
2013,1,14,1,14,26,16,145,268
2013,1,15,1,3,26,18,211,280
2013,1,16,0,1,31,28,218,241
2013,1,17,3,17,26,11,176,238
2013,1,18,0,3,36,18,149,244
2013,1,19,0,4,2,9,48,69
2013,1,20,0,0,0,0,0,56
2013,1,21,0,0,0,0,0,97
2013,1,22,0,16,34,20,97,222
2013,1,23,0,12,30,35,116,213
2013,1,24,0,4,39,41,165,214
2013,1,25,0,7,23,19,133,219
2013,1,26,0,6,0,21,65,89
2013,1,27,0,0,0,0,0,63
2013,1,28,0,17,32,17,57,199
2013,1,29,0,5,41,9,148,223
2013,1,30,3,7,21,45,62,230
2013,1,31,0,4,26,17,165,231
2013,2,1,1,11,30,11,207,213
2013,2,2,0,8,4,10,5,92
2013,2,3,0,0,0,0,0,55
2013,2,4,0,12,28,27,90,237
2013,2,5,0,2,35,22,79,286
2013,2,6,1,9,31,10,93,239
2013,2,7,1,13,26,9,291,234
2013,2,8,2,2,29,23,225,174
2013,2,9,0,0,2,6,53,69
2013,2,10,0,0,0,0,1,48
2013,2,11,0,23,34,32,178,180
2013,2,12,2,12,39,44,127,203
2013,2,13,2,8,35,31,156,177
2013,2,14,1,10,39,17,172,134
2013,2,15,9,5,32,28,117,148
2013,2,16,0,0,1,1,29,103
2013,2,17,0,0,0,0,2,62
2013,2,18,1,0,0,0,0,110
2013,2,19,0,16,41,29,95,172
2013,2,20,0,13,27,40,170,235
2013,2,21,0,7,27,46,80,198
2013,2,22,0,13,44,25,190,201
2013,2,23,0,0,3,0,2,29
2013,2,24,0,0,0,0,0,51
2013,2,25,2,11,27,8,85,175
2013,2,26,3,3,26,40,62,240
2013,2,27,0,11,21,29,62,192
2013,2,28,0,5,24,27,30,152
2013,3,1,0,5,23,19,222,148
2013,3,2,0,0,3,0,0,72
2013,3,3,0,0,0,0,0,66
2013,3,4,0,11,39,15,183,160
2013,3,5,1,0,40,30,124,169
2013,3,6,0,10,34,74,171,176
2013,3,7,1,6,32,16,176,169
2013,3,8,1,14,32,6,205,150
2013,3,9,0,0,0,13,16,84
2013,3,10,0,0,0,0,0,49
2013,3,11,1,10,38,11,88,161
2013,3,12,2,2,32,15,104,196
2013,3,13,0,10,33,40,93,187
2013,3,14,7,9,25,20,134,187
2013,3,15,2,6,44,11,155,145
2013,3,16,0,0,0,0,9,49
2013,3,17,0,0,0,0,0,57
2013,3,18,0,11,41,16,174,145
2013,3,19,1,0,41,29,135,203
2013,3,20,2,4,29,24,181,153
2013,3,21,4,10,33,15,151,169
2013,3,22,2,4,25,15,67,152
2013,3,23,0,0,1,0,0,81
2013,3,24,0,0,0,0,0,76
2013,3,25,1,20,26,11,179,194
2013,3,26,3,4,25,64,90,188
2013,3,27,1,5,24,41,72,147
2013,3,28,0,11,25,20,212,173
2013,3,29,0,6,23,19,246,180
2013,3,30,0,0,1,0,0,82
2013,3,31,0,0,0,0,0,49
2013,4,1,1,17,38,39,88,187
2013,4,2,0,6,21,38,95,218
2013,4,3,0,9,28,21,144,172
2013,4,4,0,8,27,7,68,188
2013,4,5,0,4,39,7,131,169
2013,4,6,0,0,0,0,0,66
2013,4,7,0,0,0,0,0,89
2013,4,8,0,15,30,32,150,182
2013,4,9,1,1,30,69,151,233
2013,4,10,0,3,25,12,135,195
2013,4,11,0,17,29,15,108,172
2013,4,12,0,6,40,8,101,150
2013,4,13,0,0,1,0,6,80
2013,4,14,0,0,0,0,0,70
2013,4,15,0,13,35,20,163,144
2013,4,16,0,10,30,45,83,223
2013,4,17,3,9,27,30,184,174
2013,4,18,0,7,29,10,96,136
2013,4,19,0,7,28,17,114,155
2013,4,20,0,0,1,0,1,63
2013,4,21,0,0,0,0,0,68
2013,4,22,0,4,31,53,70,192
2013,4,23,1,7,37,32,78,212
2013,4,24,0,6,25,45,161,177
2013,4,25,2,11,16,19,144,169
2013,4,26,1,11,24,25,125,164
2013,4,27,0,0,0,0,1,71
2013,4,28,0,0,0,0,2,85
2013,4,29,0,10,46,45,147,155
2013,4,30,2,0,39,28,80,162
2013,5,1,2,5,23,16,139,150
2013,5,2,1,12,33,9,62,167
2013,5,3,0,9,26,8,129,162
2013,5,4,0,0,1,0,0,70
2013,5,5,0,0,0,0,0,58
2013,5,6,0,13,37,48,139,153
2013,5,7,1,4,41,24,128,198
2013,5,8,1,0,45,30,132,181
2013,5,9,2,13,26,25,133,153
2013,5,10,0,13,28,23,115,165
2013,5,11,0,0,0,0,0,84
2013,5,12,0,0,0,0,1,57
2013,5,13,0,15,38,20,97,157
2013,5,14,0,3,35,32,110,188
2013,5,15,0,2,36,25,179,144
2013,5,16,0,8,26,17,107,170
2013,5,17,0,8,28,25,43,173
2013,5,18,0,0,0,0,0,77
2013,5,19,0,0,0,0,1,40
2013,5,20,1,18,35,4,157,144
2013,5,21,0,0,31,24,149,174
2013,5,22,0,1,31,10,194,185
2013,5,23,0,3,28,26,157,167
2013,5,24,1,10,24,28,58,140
2013,5,25,0,0,0,0,1,69
2013,5,26,0,0,0,0,0,47
2013,5,27,0,0,0,0,60,45
2013,5,28,1,11,33,15,39,172
2013,5,29,1,19,42,16,129,189
2013,5,30,1,2,34,33,79,178
2013,5,31,0,5,24,22,52,152
2013,6,1,0,0,0,0,67,72
2013,6,2,0,0,0,0,0,64
2013,6,3,0,12,39,2,171,179
2013,6,4,0,13,42,18,97,182
2013,6,5,0,1,44,25,77,168
2013,6,6,2,4,33,31,134,150
2013,6,7,0,8,28,9,113,150
2013,6,8,0,0,1,0,7,87
2013,6,9,0,0,0,0,0,52
2013,6,10,2,15,36,31,73,142
2013,6,11,5,9,36,38,70,186
2013,6,12,0,10,30,38,83,171
2013,6,13,1,8,30,32,107,137
2013,6,14,0,7,37,16,151,153
2013,6,15,0,3,0,12,35,96
2013,6,16,0,0,0,0,1,89
2013,6,17,2,19,51,25,67,203
2013,6,18,0,5,31,6,89,230
2013,6,19,0,6,30,21,80,211
2013,6,20,1,6,34,24,157,196
2013,6,21,0,0,29,7,150,174
2013,6,22,0,4,1,27,42,78
2013,6,23,0,0,0,0,0,62
2013,6,24,0,21,53,6,35,188
2013,6,25,0,1,39,50,62,184
2013,6,26,0,5,22,43,129,172
2013,6,27,0,6,29,29,149,192
2013,6,28,2,1,31,28,145,174
2013,6,29,0,3,0,26,32,80
2013,6,30,0,0,0,0,0,58
2013,7,1,0,7,34,9,87,173
2013,7,2,0,0,1,0,82,167
2013,7,3,4,8,38,13,37,147
2013,7,4,0,0,3,0,2,68
2013,7,5,0,6,28,11,43,118
2013,7,6,0,4,1,23,24,69
2013,7,7,0,0,0,0,1,56
2013,7,8,0,10,55,26,131,179
2013,7,9,1,4,34,6,146,201
2013,7,10,0,10,34,19,188,249
2013,7,11,2,13,22,83,142,193
2013,7,12,0,13,38,61,132,176
2013,7,13,0,6,0,11,18,71
2013,7,14,0,0,0,0,0,56
2013,7,15,0,18,35,71,160,194
2013,7,16,0,2,39,57,65,189
2013,7,17,1,7,37,48,121,285
2013,7,18,0,9,45,11,148,213
2013,7,19,0,8,49,50,122,190
2013,7,20,0,0,1,0,1,83
2013,7,21,0,0,0,0,0,70
2013,7,22,0,1,54,20,57,212
2013,7,23,0,13,50,15,80,229
2013,7,24,0,10,45,27,178,198
2013,7,25,1,6,31,34,105,197
2013,7,26,0,5,57,16,101,200
2013,7,27,0,0,1,0,0,106
2013,7,28,0,0,0,0,1,68
2013,7,29,0,9,48,20,130,209
2013,7,30,0,8,43,25,73,192
2013,7,31,0,10,44,59,143,217
2013,8,1,0,5,43,35,127,194
2013,8,2,0,4,34,26,91,188
2013,8,3,0,4,1,19,27,97
2013,8,4,0,0,0,0,1,59
2013,8,5,3,0,67,13,112,202
2013,8,6,1,8,41,19,68,214
2013,8,7,0,5,65,29,82,234
2013,8,8,1,5,49,37,73,227
2013,8,9,2,7,51,13,144,241
2013,8,10,0,11,3,17,38,112
2013,8,11,0,0,0,0,1,79
2013,8,12,0,16,64,34,122,212
2013,8,13,0,9,54,14,60,209
2013,8,14,0,3,33,29,135,212
