"Date_received","Submitted_via","count"
"07/01/2016","Web",405
"07/20/2014","Web",141
"05/13/2014","Fax",13
"05/13/2014","Referral",51
"05/13/2014","Postal mail",43
"05/13/2014","Phone",39
"05/13/2014","Web",376
"11/19/2012","Fax",3
"11/19/2012","Phone",16
"11/19/2012","Referral",62
"11/19/2012","Postal mail",23
"11/19/2012","Web",129
"02/13/2016","Referral",1
"02/13/2016","Phone",5
"02/13/2016","Web",182
"03/13/2015","Fax",6
"03/13/2015","Phone",27
"03/13/2015","Referral",73
"03/13/2015","Postal mail",19
"03/13/2015","Web",401
"08/29/2012","Email",1
"08/29/2012","Fax",9
"08/29/2012","Phone",28
"08/29/2012","Postal mail",31
"08/29/2012","Referral",166
"08/29/2012","Web",112
"05/07/2016","Phone",1
"05/07/2016","Web",212
"10/30/2016","Web",207
"02/15/2019","Fax",7
"02/15/2019","Postal mail",1
"02/15/2019","Referral",55
"02/15/2019","Phone",52
"02/15/2019","Web",637
"11/18/2018","Web",240
"02/22/2014","Phone",1
"02/22/2014","Referral",12
"02/22/2014","Postal mail",60
"02/22/2014","Fax",25
"02/22/2014","Web",192
"07/06/2015","Postal mail",41
"07/06/2015","Fax",20
"07/06/2015","Phone",61
"07/06/2015","Referral",108
"07/06/2015","Web",440
"03/31/2017","Phone",39
"03/31/2017","Fax",5
"03/31/2017","Postal mail",36
"03/31/2017","Referral",60
"03/31/2017","Web",606
"05/14/2013","Fax",3
"05/14/2013","Referral",110
"05/14/2013","Web",188
"05/14/2013","Phone",35
"05/14/2013","Postal mail",32
"12/11/2014","Fax",4
"12/11/2014","Referral",87
"12/11/2014","Phone",27
"12/11/2014","Web",331
"12/11/2014","Email",1
"12/11/2014","Postal mail",55
"05/18/2015","Postal mail",23
"05/18/2015","Fax",5
"05/18/2015","Referral",71
"05/18/2015","Phone",38
"05/18/2015","Web",381
"05/19/2019","Web",373
"09/24/2012","Fax",6
"09/24/2012","Phone",25
"09/24/2012","Postal mail",13
"09/24/2012","Web",103
"09/24/2012","Referral",125
"05/10/2012","Email",1
"05/10/2012","Fax",2
"05/10/2012","Web",85
"05/10/2012","Postal mail",22
"05/10/2012","Phone",37
"05/10/2012","Referral",107
"01/06/2016","Fax",10
"01/06/2016","Postal mail",13
"01/06/2016","Referral",87
"01/06/2016","Phone",51
"01/06/2016","Web",411
"05/11/2012","Fax",1
"05/11/2012","Postal mail",10
"05/11/2012","Phone",18
"05/11/2012","Referral",93
"05/11/2012","Web",96
"02/10/2018","Phone",1
"02/10/2018","Web",475
"02/25/2017","Phone",8
"02/25/2017","Web",322
"01/15/2018","Web",637
"03/10/2013","Web",49
"05/23/2013","Fax",3
"05/23/2013","Phone",28
"05/23/2013","Web",167
"05/23/2013","Postal mail",26
"05/23/2013","Referral",157
"07/16/2015","Fax",3
"07/16/2015","Postal mail",45
"07/16/2015","Referral",77
"07/16/2015","Web",465
"07/16/2015","Phone",25
"03/04/2019","Fax",5
"03/04/2019","Postal mail",39
"03/04/2019","Phone",85
"03/04/2019","Referral",89
"03/04/2019","Web",748
"04/21/2014","Phone",42
"04/21/2014","Fax",9
"04/21/2014","Postal mail",47
"04/21/2014","Referral",73
"04/21/2014","Web",356
"06/21/2013","Postal mail",7
"06/21/2013","Phone",29
"06/21/2013","Referral",150
"06/21/2013","Web",174
"07/11/2019","Fax",1
"07/11/2019","Postal mail",103
"07/11/2019","Phone",68
"07/11/2019","Web",755
"07/11/2019","Referral",109
"06/05/2018","Postal mail",20
"06/05/2018","Referral",131
"06/05/2018","Phone",46
"06/05/2018","Fax",40
"06/05/2018","Web",768
"07/24/2019","Web",765
"07/24/2019","Referral",58
"07/24/2019","Phone",75
"07/24/2019","Postal mail",61
"06/16/2015","Fax",7
"06/16/2015","Phone",49
"06/16/2015","Postal mail",34
"06/16/2015","Referral",77
"06/16/2015","Web",508
"05/28/2019","Fax",12
"05/28/2019","Phone",48
"05/28/2019","Referral",94
"05/28/2019","Postal mail",44
"05/28/2019","Web",708
"03/13/2016","Web",152
"03/19/2016","Referral",13
"03/19/2016","Web",228
"12/25/2012","Web",17
"12/25/2012","Referral",143
"11/09/2015","Fax",14
"11/09/2015","Referral",63
"11/09/2015","Phone",52
"11/09/2015","Postal mail",80
"11/09/2015","Web",372
"11/29/2016","Fax",8
"11/29/2016","Phone",37
"11/29/2016","Referral",25
"11/29/2016","Postal mail",42
"11/29/2016","Web",454
"09/03/2018","Web",366
"10/09/2016","Web",207
"12/16/2014","Fax",4
"12/16/2014","Phone",34
"12/16/2014","Referral",71
"12/16/2014","Postal mail",43
"12/16/2014","Web",361
"11/12/2013","Fax",20
"11/12/2013","Referral",58
"11/12/2013","Phone",57
"11/12/2013","Postal mail",41
"11/12/2013","Web",242
"03/30/2013","Phone",1
"03/30/2013","Web",82
"11/15/2016","Fax",4
"11/15/2016","Referral",35
"11/15/2016","Postal mail",35
"11/15/2016","Phone",55
"11/15/2016","Web",532
"06/19/2013","Fax",6
"06/19/2013","Postal mail",21
"06/19/2013","Referral",80
"06/19/2013","Web",211
"06/19/2013","Phone",30
"04/26/2014","Phone",2
"04/26/2014","Web",160
"05/31/2018","Phone",47
"05/31/2018","Fax",14
"05/31/2018","Referral",78
"05/31/2018","Postal mail",53
"05/31/2018","Web",686
"05/20/2015","Fax",11
"05/20/2015","Referral",63
"05/20/2015","Phone",51
"05/20/2015","Postal mail",62
"05/20/2015","Web",530
"05/13/2015","Fax",10
"05/13/2015","Postal mail",4
"05/13/2015","Phone",36
"05/13/2015","Referral",128
"05/13/2015","Web",449
"06/11/2018","Email",1
"06/11/2018","Referral",47
"06/11/2018","Postal mail",6
"06/11/2018","Phone",60
"06/11/2018","Web",595
"05/24/2019","Referral",54
"05/24/2019","Phone",48
"05/24/2019","Postal mail",8
"05/24/2019","Web",691
"09/13/2015","Web",146
"08/15/2017","Fax",5
"08/15/2017","Postal mail",21
"08/15/2017","Referral",87
"08/15/2017","Phone",51
"08/15/2017","Web",697
"10/24/2012","Email",3
"10/24/2012","Fax",1
"10/24/2012","Postal mail",9
"10/24/2012","Referral",99
"10/24/2012","Phone",22
"10/24/2012","Web",201
"12/27/2013","Fax",2
"12/27/2013","Postal mail",52
"12/27/2013","Phone",30
"12/27/2013","Referral",58
"12/27/2013","Email",1
"12/27/2013","Web",281
"07/18/2013","Postal mail",11
"07/18/2013","Phone",45
"07/18/2013","Fax",9
"07/18/2013","Referral",148
"07/18/2013","Web",213
"02/23/2019","Fax",1
"02/23/2019","Referral",40
"02/23/2019","Postal mail",31
"02/23/2019","Phone",2
"02/23/2019","Web",384
"07/13/2018","Email",1
"07/13/2018","Fax",8
"07/13/2018","Phone",41
"07/13/2018","Postal mail",13
"07/13/2018","Web",618
"07/13/2018","Referral",74
"04/10/2014","Email",1
"04/10/2014","Fax",5
"04/10/2014","Phone",52
"04/10/2014","Postal mail",57
"04/10/2014","Referral",215
"04/10/2014","Web",344
"07/12/2014","Web",155
"03/29/2012","Fax",1
"03/29/2012","Postal mail",7
"03/29/2012","Phone",29
"03/29/2012","Referral",96
"03/29/2012","Web",112
"06/08/2018","Referral",73
"06/08/2018","Phone",39
"06/08/2018","Postal mail",10
"06/08/2018","Fax",18
"06/08/2018","Web",611
"12/28/2015","Fax",3
"12/28/2015","Postal mail",19
"12/28/2015","Referral",29
"12/28/2015","Phone",39
"12/28/2015","Web",387
"09/28/2017","Fax",12
"09/28/2017","Phone",43
"09/28/2017","Referral",82
"09/28/2017","Postal mail",70
"09/28/2017","Web",679
"03/26/2017","Web",267
"12/07/2011","Fax",1
"12/07/2011","Email",2
"12/07/2011","Phone",15
"12/07/2011","Postal mail",6
"12/07/2011","Referral",41
"12/07/2011","Web",35
"02/22/2019","Fax",5
"02/22/2019","Postal mail",20
"02/22/2019","Referral",92
"02/22/2019","Phone",59
"02/22/2019","Web",728
"06/27/2015","Phone",2
"06/27/2015","Web",194
"07/18/2015","Fax",1
"07/18/2015","Postal mail",1
"07/18/2015","Phone",1
"07/18/2015","Web",217
"08/10/2014","Web",139
"03/08/2017","Fax",6
"03/08/2017","Postal mail",102
"03/08/2017","Web",579
"03/08/2017","Referral",85
"03/08/2017","Phone",51
"05/21/2013","Phone",31
"05/21/2013","Referral",149
"05/21/2013","Postal mail",24
"05/21/2013","Web",174
"01/03/2014","Fax",7
"01/03/2014","Phone",34
"01/03/2014","Postal mail",28
"01/03/2014","Referral",72
"01/03/2014","Web",258
"07/01/2017","Referral",1
"07/01/2017","Phone",1
"07/01/2017","Web",258
"08/28/2017","Postal mail",32
"08/28/2017","Referral",46
"08/28/2017","Phone",29
"08/28/2017","Fax",9
"08/28/2017","Web",679
"03/11/2014","Fax",4
"03/11/2014","Postal mail",62
"03/11/2014","Referral",35
"03/11/2014","Phone",58
"03/11/2014","Web",460
"04/26/2013","Email",1
"04/26/2013","Fax",11
"04/26/2013","Phone",24
"04/26/2013","Postal mail",25
"04/26/2013","Referral",125
"04/26/2013","Web",164
"05/22/2017","Fax",4
"05/22/2017","Postal mail",26
"05/22/2017","Phone",40
"05/22/2017","Referral",90
"05/22/2017","Web",572
"05/13/2016","Postal mail",13
"05/13/2016","Fax",15
"05/13/2016","Referral",45
"05/13/2016","Phone",41
"05/13/2016","Web",420
"02/06/2018","Fax",8
"02/06/2018","Phone",55
"02/06/2018","Postal mail",39
"02/06/2018","Referral",75
"02/06/2018","Web",785
"06/17/2019","Fax",4
"06/17/2019","Postal mail",2
"06/17/2019","Referral",56
"06/17/2019","Phone",66
"06/17/2019","Web",787
"02/16/2013","Postal mail",1
"02/16/2013","Phone",1
"02/16/2013","Web",103
"02/16/2013","Referral",29
"02/19/2014","Fax",4
"02/19/2014","Phone",48
"02/19/2014","Referral",150
"02/19/2014","Postal mail",18
"02/19/2014","Web",404
"01/10/2017","Fax",9
"01/10/2017","Referral",102
"01/10/2017","Phone",23
"01/10/2017","Postal mail",51
"01/10/2017","Web",559
"01/17/2012","Postal mail",6
"01/17/2012","Email",1
"01/17/2012","Phone",7
"01/17/2012","Referral",25
"01/17/2012","Web",104
"03/01/2017","Fax",3
"03/01/2017","Postal mail",97
"03/01/2017","Referral",120
"03/01/2017","Phone",38
"03/01/2017","Web",571
"08/25/2018","Web",357
"09/06/2016","Postal mail",25
"09/06/2016","Fax",16
"09/06/2016","Web",435
"09/06/2016","Referral",95
"09/06/2016","Phone",52
"07/15/2019","Fax",15
"07/15/2019","Referral",86
"07/15/2019","Postal mail",38
"07/15/2019","Phone",54
"07/15/2019","Web",723
"11/19/2016","Referral",2
"11/19/2016","Phone",2
"11/19/2016","Web",215
"02/25/2019","Postal mail",2
"02/25/2019","Referral",86
"02/25/2019","Phone",60
"02/25/2019","Web",614
"01/08/2013","Postal mail",21
"01/08/2013","Fax",6
"01/08/2013","Phone",41
"01/08/2013","Web",146
"01/08/2013","Referral",371
"05/15/2015","Fax",9
"05/15/2015","Phone",43
"05/15/2015","Referral",67
"05/15/2015","Postal mail",65
"05/15/2015","Web",410
"10/15/2015","Email",1
"10/15/2015","Fax",12
"10/15/2015","Phone",33
"10/15/2015","Postal mail",89
"10/15/2015","Web",395
"10/15/2015","Referral",104
"03/12/2017","Web",189
"04/07/2012","Web",30
"04/22/2013","Fax",4
"04/22/2013","Referral",70
"04/22/2013","Web",192
"04/22/2013","Postal mail",53
"04/22/2013","Phone",31
"09/04/2012","Phone",28
"09/04/2012","Web",91
"09/04/2012","Postal mail",22
"09/04/2012","Referral",110
"11/11/2016","Phone",3
"11/11/2016","Referral",6
"11/11/2016","Web",401
"03/06/2015","Fax",3
"03/06/2015","Postal mail",9
"03/06/2015","Phone",34
"03/06/2015","Referral",84
"03/06/2015","Web",413
"07/23/2015","Fax",5
"07/23/2015","Referral",57
"07/23/2015","Postal mail",51
"07/23/2015","Phone",46
"07/23/2015","Web",487
"05/20/2013","Email",1
"05/20/2013","Fax",18
"05/20/2013","Postal mail",4
"05/20/2013","Web",144
"05/20/2013","Phone",35
"05/20/2013","Referral",157
"01/21/2019","Web",420
"10/28/2014","Postal mail",62
"10/28/2014","Fax",15
"10/28/2014","Phone",29
"10/28/2014","Referral",35
"10/28/2014","Web",334
"01/09/2017","Fax",15
"01/09/2017","Referral",43
"01/09/2017","Phone",42
"01/09/2017","Postal mail",31
"01/09/2017","Web",454
"09/06/2019","Fax",1
"09/06/2019","Email",1
"09/06/2019","Postal mail",46
"09/06/2019","Phone",65
"09/06/2019","Referral",87
"09/06/2019","Web",740
"10/04/2012","Postal mail",8
"10/04/2012","Fax",3
"10/04/2012","Phone",24
"10/04/2012","Web",104
"10/04/2012","Referral",86
"10/01/2017","Referral",3
"10/01/2017","Web",320
"12/21/2012","Postal mail",5
"12/21/2012","Fax",5
"12/21/2012","Web",111
"12/21/2012","Phone",12
"12/21/2012","Referral",235
"04/05/2016","Phone",58
"04/05/2016","Postal mail",28
"04/05/2016","Referral",77
"04/05/2016","Fax",22
"04/05/2016","Web",496
"09/25/2019","Email",2
"09/25/2019","Fax",5
"09/25/2019","Referral",68
"09/25/2019","Phone",90
"09/25/2019","Postal mail",31
"09/25/2019","Web",850
"12/04/2016","Referral",10
"12/04/2016","Web",240
"10/23/2014","Fax",7
"10/23/2014","Postal mail",31
"10/23/2014","Phone",32
"10/23/2014","Referral",117
"10/23/2014","Web",359
"01/25/2012","Postal mail",9
"01/25/2012","Email",1
"01/25/2012","Phone",10
"01/25/2012","Web",111
"01/25/2012","Referral",63
"01/23/2013","Fax",12
"01/23/2013","Phone",30
"01/23/2013","Postal mail",35
"01/23/2013","Referral",116
"01/23/2013","Web",213
"12/19/2013","Fax",9
"12/19/2013","Phone",37
"12/19/2013","Postal mail",23
"12/19/2013","Referral",84
"12/19/2013","Web",249
"05/09/2012","Fax",1
"05/09/2012","Postal mail",13
"05/09/2012","Web",79
"05/09/2012","Referral",121
"05/09/2012","Phone",32
"03/20/2017","Fax",6
"03/20/2017","Postal mail",19
"03/20/2017","Phone",33
"03/20/2017","Referral",63
"03/20/2017","Web",519
"11/03/2017","Referral",43
"11/03/2017","Fax",140
"11/03/2017","Postal mail",35
"11/03/2017","Phone",46
"11/03/2017","Web",544
"03/13/2012","Fax",3
"03/13/2012","Postal mail",10
"03/13/2012","Referral",75
"03/13/2012","Phone",39
"03/13/2012","Web",109
"08/10/2015","Fax",10
"08/10/2015","Referral",14
"08/10/2015","Postal mail",25
"08/10/2015","Phone",50
"08/10/2015","Web",419
"11/23/2018","Postal mail",16
"11/23/2018","Phone",16
"11/23/2018","Fax",5
"11/23/2018","Referral",32
"11/23/2018","Web",296
"04/05/2013","Postal mail",7
"04/05/2013","Phone",39
"04/05/2013","Fax",4
"04/05/2013","Referral",131
"04/05/2013","Web",169
"09/25/2013","Fax",7
"09/25/2013","Referral",101
"09/25/2013","Postal mail",27
"09/25/2013","Phone",35
"09/25/2013","Web",249
"10/21/2014","Fax",8
"10/21/2014","Postal mail",44
"10/21/2014","Referral",101
"10/21/2014","Phone",44
"10/21/2014","Web",382
"06/12/2018","Phone",32
"06/12/2018","Postal mail",41
"06/12/2018","Fax",31
"06/12/2018","Referral",98
"06/12/2018","Web",737
"09/19/2013","Fax",4
"09/19/2013","Email",2
"09/19/2013","Postal mail",22
"09/19/2013","Phone",46
"09/19/2013","Referral",144
"09/19/2013","Web",237
"12/06/2012","Fax",8
"12/06/2012","Referral",54
"12/06/2012","Phone",22
"12/06/2012","Postal mail",10
"12/06/2012","Web",141
"01/17/2019","Fax",3
"01/17/2019","Phone",41
"01/17/2019","Referral",53
"01/17/2019","Web",642
"11/28/2014","Referral",21
"11/28/2014","Fax",9
"11/28/2014","Postal mail",39
"11/28/2014","Web",149
"11/28/2014","Phone",17
"02/25/2016","Email",1
"02/25/2016","Postal mail",30
"02/25/2016","Fax",13
"02/25/2016","Referral",138
"02/25/2016","Phone",52
"02/25/2016","Web",424
"04/07/2014","Fax",10
"04/07/2014","Postal mail",42
"04/07/2014","Referral",123
"04/07/2014","Phone",41
"04/07/2014","Web",348
"03/02/2015","Email",1
"03/02/2015","Fax",6
"03/02/2015","Phone",39
"03/02/2015","Referral",69
"03/02/2015","Postal mail",45
"03/02/2015","Web",373
"07/11/2013","Fax",13
"07/11/2013","Phone",22
"07/11/2013","Email",2
"07/11/2013","Web",193
"07/11/2013","Referral",142
"07/11/2013","Postal mail",83
"07/30/2019","Fax",7
"07/30/2019","Postal mail",48
"07/30/2019","Referral",82
"07/30/2019","Phone",72
"07/30/2019","Web",964
"05/09/2017","Fax",6
"05/09/2017","Phone",51
"05/09/2017","Referral",43
"05/09/2017","Postal mail",149
"05/09/2017","Web",671
"01/17/2016","Web",162
"11/07/2016","Phone",41
"11/07/2016","Fax",9
"11/07/2016","Referral",45
"11/07/2016","Web",479
"11/07/2016","Postal mail",43
"07/15/2018","Web",309
"03/05/2017","Referral",11
"03/05/2017","Web",196
"08/21/2012","Fax",3
"08/21/2012","Postal mail",15
"08/21/2012","Phone",23
"08/21/2012","Referral",117
"08/21/2012","Web",134
"04/23/2012","Fax",1
"04/23/2012","Email",2
"04/23/2012","Postal mail",1
"04/23/2012","Web",68
"04/23/2012","Referral",108
"04/23/2012","Phone",33
"06/17/2015","Phone",28
"06/17/2015","Referral",47
"06/17/2015","Postal mail",41
"06/17/2015","Fax",7
"06/17/2015","Web",429
"05/12/2014","Phone",44
"05/12/2014","Fax",14
"05/12/2014","Web",347
"05/12/2014","Referral",122
"05/12/2014","Postal mail",60
"07/17/2012","Fax",4
"07/17/2012","Phone",34
"07/17/2012","Postal mail",16
"07/17/2012","Web",136
"07/17/2012","Referral",205
"03/14/2012","Fax",4
"03/14/2012","Email",2
"03/14/2012","Postal mail",12
"03/14/2012","Web",118
"03/14/2012","Referral",118
"03/14/2012","Phone",37
"10/10/2019","Postal mail",36
"10/10/2019","Fax",6
"10/10/2019","Referral",70
"10/10/2019","Web",733
"10/10/2019","Phone",85
"01/04/2014","Postal mail",1
"01/04/2014","Referral",21
"01/04/2014","Web",156
"08/08/2013","Email",1
"08/08/2013","Fax",5
"08/08/2013","Postal mail",37
"08/08/2013","Phone",49
"08/08/2013","Referral",73
"08/08/2013","Web",227
"01/28/2014","Referral",53
"01/28/2014","Postal mail",20
"01/28/2014","Fax",11
"01/28/2014","Phone",61
"01/28/2014","Web",352
"08/30/2012","Fax",1
"08/30/2012","Postal mail",13
"08/30/2012","Referral",100
"08/30/2012","Phone",35
"08/30/2012","Web",100
"11/06/2017","Postal mail",5
"11/06/2017","Phone",59
"11/06/2017","Referral",38
"11/06/2017","Web",603
"11/06/2017","Fax",123
"12/01/2011","Postal mail",2
"12/01/2011","Phone",15
"12/01/2011","Web",40
"12/01/2011","Referral",63
"08/02/2014","Web",169
"09/27/2013","Email",1
"09/27/2013","Fax",1
"09/27/2013","Referral",88
"09/27/2013","Phone",51
"09/27/2013","Postal mail",35
"09/27/2013","Web",234
"02/12/2014","Fax",6
"02/12/2014","Phone",40
"02/12/2014","Referral",57
"02/12/2014","Web",376
"02/12/2014","Postal mail",75
"01/01/2019","Web",228
"11/06/2018","Email",1
"11/06/2018","Fax",14
"11/06/2018","Phone",51
"11/06/2018","Referral",126
"11/06/2018","Postal mail",39
"11/06/2018","Web",683
"04/16/2019","Fax",7
"04/16/2019","Referral",75
"04/16/2019","Phone",58
"04/16/2019","Postal mail",62
"04/16/2019","Web",763
"12/04/2013","Fax",9
"12/04/2013","Postal mail",11
"12/04/2013","Phone",47
"12/04/2013","Web",236
"12/04/2013","Referral",111
"06/10/2018","Web",313
"05/30/2017","Fax",11
"05/30/2017","Referral",42
"05/30/2017","Postal mail",23
"05/30/2017","Phone",67
"05/30/2017","Web",553
"12/18/2015","Phone",42
"12/18/2015","Fax",10
"12/18/2015","Referral",39
"12/18/2015","Postal mail",37
"12/18/2015","Web",303
"02/21/2015","Referral",4
"02/21/2015","Web",208
"10/07/2019","Phone",1
"10/07/2019","Referral",48
"10/07/2019","Web",742
"11/04/2017","Web",319
"10/06/2019","Web",345
"07/03/2019","Fax",41
"07/03/2019","Postal mail",39
"07/03/2019","Phone",58
"07/03/2019","Web",759
"07/03/2019","Referral",91
"04/01/2013","Email",1
"04/01/2013","Fax",17
"04/01/2013","Postal mail",39
"04/01/2013","Phone",38
"04/01/2013","Referral",88
"04/01/2013","Web",187
"09/21/2013","Web",141
"11/13/2012","Fax",9
"11/13/2012","Phone",21
"11/13/2012","Postal mail",17
"11/13/2012","Referral",72
"11/13/2012","Web",155
"04/24/2012","Postal mail",3
"04/24/2012","Phone",21
"04/24/2012","Referral",117
"04/24/2012","Web",96
"06/17/2018","Web",233
"02/13/2019","Postal mail",4
"02/13/2019","Phone",56
"02/13/2019","Referral",77
"02/13/2019","Web",750
"07/07/2016","Postal mail",27
"07/07/2016","Referral",91
"07/07/2016","Phone",48
"07/07/2016","Web",565
"07/07/2016","Fax",12
"07/23/2019","Postal mail",12
"07/23/2019","Referral",77
"07/23/2019","Web",796
"07/23/2019","Phone",74
"07/23/2019","Fax",41
"10/02/2014","Fax",9
"10/02/2014","Phone",33
"10/02/2014","Referral",106
"10/02/2014","Postal mail",21
"10/02/2014","Web",369
"02/23/2018","Fax",20
"02/23/2018","Postal mail",21
"02/23/2018","Referral",75
"02/23/2018","Phone",57
"02/23/2018","Web",743
"09/07/2013","Fax",10
"09/07/2013","Postal mail",16
"09/07/2013","Referral",6
"09/07/2013","Web",128
"06/01/2019","Phone",3
"06/01/2019","Postal mail",1
"06/01/2019","Referral",5
"06/01/2019","Web",368
"07/28/2017","Fax",9
"07/28/2017","Referral",77
"07/28/2017","Postal mail",42
"07/28/2017","Phone",38
"07/28/2017","Web",642
"09/28/2015","Fax",3
"09/28/2015","Postal mail",16
"09/28/2015","Referral",43
"09/28/2015","Phone",49
"09/28/2015","Web",407
"07/22/2019","Postal mail",36
"07/22/2019","Fax",6
"07/22/2019","Referral",75
"07/22/2019","Phone",70
"07/22/2019","Web",789
"05/02/2012","Fax",3
"05/02/2012","Email",1
"05/02/2012","Postal mail",28
"05/02/2012","Referral",124
"05/02/2012","Web",89
"05/02/2012","Phone",39
"05/17/2013","Fax",8
"05/17/2013","Postal mail",25
"05/17/2013","Referral",43
"05/17/2013","Phone",28
"05/17/2013","Web",173
"01/23/2018","Fax",20
"01/23/2018","Referral",82
"01/23/2018","Phone",42
"01/23/2018","Postal mail",16
"01/23/2018","Web",762
"08/10/2016","Fax",12
"08/10/2016","Phone",52
"08/10/2016","Postal mail",92
"08/10/2016","Referral",73
"08/10/2016","Web",448
"09/05/2018","Fax",7
"09/05/2018","Referral",175
"09/05/2018","Phone",47
"09/05/2018","Postal mail",111
"09/05/2018","Web",601
"09/24/2015","Fax",8
"09/24/2015","Postal mail",32
"09/24/2015","Phone",43
